,result,goldat15,opp_goldat15,golddiffat15,winning_lane
75425,1,4724.0,5171.0,-447.0,0
75432,1,6100.0,6022.0,78.0,1
75437,0,6022.0,6100.0,-78.0,0
75444,1,6375.0,4331.0,2044.0,1
75449,0,4331.0,6375.0,-2044.0,0
75456,1,5048.0,6118.0,-1070.0,0
75461,0,6118.0,5048.0,1070.0,1
75468,1,4809.0,4347.0,462.0,1
75473,0,4347.0,4809.0,-462.0,0
75480,0,5238.0,5129.0,109.0,1
75485,1,5129.0,5238.0,-109.0,0
75492,1,7895.0,4258.0,3637.0,1
75497,0,4258.0,7895.0,-3637.0,0
75504,1,7895.0,4258.0,3637.0,1
75509,0,4258.0,7895.0,-3637.0,0
75516,0,4892.0,5404.0,-512.0,0
75521,1,5404.0,4892.0,512.0,1
75528,1,4617.0,4947.0,-330.0,0
75535,0,4947.0,4617.0,330.0,1
75540,1,5456.0,4380.0,1076.0,1
75545,0,4380.0,5456.0,-1076.0,0
75552,0,4889.0,5613.0,-724.0,0
75557,1,5613.0,4889.0,724.0,1
75564,0,5191.0,4180.0,1011.0,1
75569,1,4180.0,5191.0,-1011.0,0
75576,0,4461.0,4820.0,-359.0,0
75581,1,4820.0,4461.0,359.0,1
75588,0,4634.0,4913.0,-279.0,0
75593,1,4913.0,4634.0,279.0,1
75600,0,5196.0,5038.0,158.0,1
75605,1,5038.0,5196.0,-158.0,0
75612,0,5196.0,5038.0,158.0,1
75617,1,5038.0,5196.0,-158.0,0
75624,1,5245.0,4842.0,403.0,1
75629,0,4842.0,5245.0,-403.0,0
75636,0,4943.0,5888.0,-945.0,0
75641,1,5888.0,4943.0,945.0,1
75648,1,5001.0,5009.0,-8.0,0
75653,0,5009.0,5001.0,8.0,1
75664,0,5612.0,4976.0,636.0,1
75665,1,4976.0,5612.0,-636.0,0
75672,1,6013.0,4626.0,1387.0,1
75677,0,4626.0,6013.0,-1387.0,0
75684,1,4770.0,4671.0,99.0,1
75689,0,4671.0,4770.0,-99.0,0
75696,0,4867.0,5063.0,-196.0,0
75701,1,5063.0,4867.0,196.0,1
75708,1,5394.0,4375.0,1019.0,1
75713,0,4375.0,5394.0,-1019.0,0
75720,1,5436.0,3809.0,1627.0,1
75725,0,3809.0,5436.0,-1627.0,0
75732,0,6138.0,4418.0,1720.0,1
75737,1,4418.0,6138.0,-1720.0,0
75756,1,4743.0,4904.0,-161.0,0
75761,0,4904.0,4743.0,161.0,1
75768,0,4777.0,4117.0,660.0,1
75773,1,4117.0,4777.0,-660.0,0
75792,1,4758.0,6552.0,-1794.0,0
75797,0,6552.0,4758.0,1794.0,1
75804,1,4737.0,4740.0,-3.0,0
75809,0,4740.0,4737.0,3.0,1
75816,0,5339.0,4625.0,714.0,1
75821,1,4625.0,5339.0,-714.0,0
75840,0,4966.0,5209.0,-243.0,0
75845,1,5209.0,4966.0,243.0,1
75864,1,4657.0,5482.0,-825.0,0
75869,0,5482.0,4657.0,825.0,1
75876,1,5626.0,4506.0,1120.0,1
75881,0,4506.0,5626.0,-1120.0,0
75900,0,4607.0,5018.0,-411.0,0
75905,1,5018.0,4607.0,411.0,1
75912,1,4965.0,5132.0,-167.0,0
75917,0,5132.0,4965.0,167.0,1
75924,0,5225.0,5079.0,146.0,1
75929,1,5079.0,5225.0,-146.0,0
75936,0,4427.0,5799.0,-1372.0,0
75941,1,5799.0,4427.0,1372.0,1
75948,0,5130.0,4970.0,160.0,1
75953,1,4970.0,5130.0,-160.0,0
75960,1,7239.0,4252.0,2987.0,1
75965,0,4252.0,7239.0,-2987.0,0
75972,0,6248.0,5311.0,937.0,1
75977,1,5311.0,6248.0,-937.0,0
75984,1,4666.0,5252.0,-586.0,0
75989,0,5252.0,4666.0,586.0,1
75996,0,4664.0,4948.0,-284.0,0
76001,1,4948.0,4664.0,284.0,1
76008,1,5456.0,4827.0,629.0,1
76013,0,4827.0,5456.0,-629.0,0
76020,0,5165.0,6655.0,-1490.0,0
76025,1,6655.0,5165.0,1490.0,1
76032,1,4738.0,5291.0,-553.0,0
76037,0,5291.0,4738.0,553.0,1
76044,1,4996.0,5237.0,-241.0,0
76049,0,5237.0,4996.0,241.0,1
76056,0,4965.0,4816.0,149.0,1
76061,1,4816.0,4965.0,-149.0,0
76068,0,4673.0,5758.0,-1085.0,0
76073,1,5758.0,4673.0,1085.0,1
76080,1,5727.0,4844.0,883.0,1
76085,0,4844.0,5727.0,-883.0,0
76092,1,5699.0,4981.0,718.0,1
76097,0,4981.0,5699.0,-718.0,0
76128,0,4943.0,4695.0,248.0,1
76133,1,4695.0,4943.0,-248.0,0
76152,1,5558.0,5817.0,-259.0,0
76157,0,5817.0,5558.0,259.0,1
76164,1,6796.0,4433.0,2363.0,1
76169,0,4433.0,6796.0,-2363.0,0
76188,0,5287.0,4604.0,683.0,1
76193,1,4604.0,5287.0,-683.0,0
76212,1,4376.0,5275.0,-899.0,0
76217,0,5275.0,4376.0,899.0,1
76224,1,4812.0,4699.0,113.0,1
76229,0,4699.0,4812.0,-113.0,0
76236,0,4294.0,5540.0,-1246.0,0
76241,1,5540.0,4294.0,1246.0,1
76248,0,6653.0,4015.0,2638.0,1
76253,1,4015.0,6653.0,-2638.0,0
76260,1,5798.0,4770.0,1028.0,1
76265,0,4770.0,5798.0,-1028.0,0
76272,1,4651.0,5241.0,-590.0,0
76277,0,5241.0,4651.0,590.0,1
76284,1,6490.0,4769.0,1721.0,1
76289,0,4769.0,6490.0,-1721.0,0
76296,1,4606.0,5220.0,-614.0,0
76301,0,5220.0,4606.0,614.0,1
76308,0,4902.0,5952.0,-1050.0,0
76313,1,5952.0,4902.0,1050.0,1
76320,1,5214.0,4477.0,737.0,1
76325,0,4477.0,5214.0,-737.0,0
76332,0,4685.0,6553.0,-1868.0,0
76337,1,6553.0,4685.0,1868.0,1
76344,1,7581.0,4790.0,2791.0,1
76349,0,4790.0,7581.0,-2791.0,0
76356,1,5152.0,5212.0,-60.0,0
76361,0,5212.0,5152.0,60.0,1
76368,1,4911.0,5070.0,-159.0,0
76373,0,5070.0,4911.0,159.0,1
76380,1,5384.0,6492.0,-1108.0,0
76385,0,6492.0,5384.0,1108.0,1
76392,0,5352.0,5439.0,-87.0,0
76397,1,5439.0,5352.0,87.0,1
76404,1,4816.0,5308.0,-492.0,0
76409,0,5308.0,4816.0,492.0,1
76428,1,6669.0,5521.0,1148.0,1
76433,0,5521.0,6669.0,-1148.0,0
76440,0,4924.0,5029.0,-105.0,0
76445,1,5029.0,4924.0,105.0,1
76464,0,4496.0,4990.0,-494.0,0
76469,1,4990.0,4496.0,494.0,1
76476,0,4662.0,5545.0,-883.0,0
76481,1,5545.0,4662.0,883.0,1
76500,0,5166.0,5082.0,84.0,1
76505,1,5082.0,5166.0,-84.0,0
76524,1,5326.0,4712.0,614.0,1
76529,0,4712.0,5326.0,-614.0,0
76536,1,5046.0,5209.0,-163.0,0
76541,0,5209.0,5046.0,163.0,1
76548,0,4653.0,6255.0,-1602.0,0
76553,1,6255.0,4653.0,1602.0,1
76560,0,5266.0,4862.0,404.0,1
76565,1,4862.0,5266.0,-404.0,0
76572,1,4769.0,4785.0,-16.0,0
76577,0,4785.0,4769.0,16.0,1
76584,1,5512.0,5581.0,-69.0,0
76589,0,5581.0,5512.0,69.0,1
76596,1,5576.0,4905.0,671.0,1
76601,0,4905.0,5576.0,-671.0,0
76608,1,6480.0,4974.0,1506.0,1
76613,0,4974.0,6480.0,-1506.0,0
76620,0,4770.0,6230.0,-1460.0,0
76625,1,6230.0,4770.0,1460.0,1
76632,1,5512.0,4657.0,855.0,1
76637,0,4657.0,5512.0,-855.0,0
76644,1,4393.0,4336.0,57.0,1
76649,0,4336.0,4393.0,-57.0,0
76656,1,5133.0,5021.0,112.0,1
76661,0,5021.0,5133.0,-112.0,0
76668,1,5075.0,5824.0,-749.0,0
76673,0,5824.0,5075.0,749.0,1
76680,0,4428.0,5554.0,-1126.0,0
76685,1,5554.0,4428.0,1126.0,1
76692,0,5082.0,4165.0,917.0,1
76697,1,4165.0,5082.0,-917.0,0
76704,1,4509.0,4909.0,-400.0,0
76709,0,4909.0,4509.0,400.0,1
76716,0,4698.0,4796.0,-98.0,0
76721,1,4796.0,4698.0,98.0,1
76728,1,6230.0,4530.0,1700.0,1
76733,0,4530.0,6230.0,-1700.0,0
76740,1,5578.0,5034.0,544.0,1
76745,0,5034.0,5578.0,-544.0,0
76752,0,4925.0,5386.0,-461.0,0
76757,1,5386.0,4925.0,461.0,1
76764,1,4851.0,3994.0,857.0,1
76769,0,3994.0,4851.0,-857.0,0
76776,0,5134.0,4887.0,247.0,1
76781,1,4887.0,5134.0,-247.0,0
76788,0,6056.0,4919.0,1137.0,1
76793,1,4919.0,6056.0,-1137.0,0
76800,0,4376.0,4621.0,-245.0,0
76805,1,4621.0,4376.0,245.0,1
76812,1,4372.0,4576.0,-204.0,0
76817,0,4576.0,4372.0,204.0,1
76824,1,5092.0,5414.0,-322.0,0
76829,0,5414.0,5092.0,322.0,1
76836,1,5278.0,5988.0,-710.0,0
76841,0,5988.0,5278.0,710.0,1
76848,1,5245.0,5313.0,-68.0,0
76853,0,5313.0,5245.0,68.0,1
76860,1,4892.0,5197.0,-305.0,0
76865,0,5197.0,4892.0,305.0,1
76872,0,5592.0,4352.0,1240.0,1
76877,1,4352.0,5592.0,-1240.0,0
76884,1,4411.0,5356.0,-945.0,0
76889,0,5356.0,4411.0,945.0,1
76896,1,4653.0,4633.0,20.0,1
76901,0,4633.0,4653.0,-20.0,0
76908,1,4771.0,4362.0,409.0,1
76913,0,4362.0,4771.0,-409.0,0
76920,0,5356.0,4861.0,495.0,1
76925,1,4861.0,5356.0,-495.0,0
76932,0,5443.0,5182.0,261.0,1
76937,1,5182.0,5443.0,-261.0,0
76944,1,5345.0,4915.0,430.0,1
76949,0,4915.0,5345.0,-430.0,0
76956,1,5568.0,4228.0,1340.0,1
76961,0,4228.0,5568.0,-1340.0,0
76968,0,4653.0,6324.0,-1671.0,0
76973,1,6324.0,4653.0,1671.0,1
76980,0,5342.0,4718.0,624.0,1
76985,1,4718.0,5342.0,-624.0,0
76992,1,4506.0,6330.0,-1824.0,0
76997,0,6330.0,4506.0,1824.0,1
77004,1,5381.0,4955.0,426.0,1
77009,0,4955.0,5381.0,-426.0,0
77016,0,4745.0,5502.0,-757.0,0
77021,1,5502.0,4745.0,757.0,1
77028,0,4344.0,5760.0,-1416.0,0
77033,1,5760.0,4344.0,1416.0,1
77040,0,4525.0,5363.0,-838.0,0
77045,1,5363.0,4525.0,838.0,1
77052,1,5154.0,4869.0,285.0,1
77057,0,4869.0,5154.0,-285.0,0
77064,1,5785.0,4755.0,1030.0,1
77069,0,4755.0,5785.0,-1030.0,0
77076,1,6447.0,4405.0,2042.0,1
77081,0,4405.0,6447.0,-2042.0,0
77088,1,4806.0,5682.0,-876.0,0
77093,0,5682.0,4806.0,876.0,1
77100,0,5695.0,4604.0,1091.0,1
77105,1,4604.0,5695.0,-1091.0,0
77112,1,6865.0,4550.0,2315.0,1
77117,0,4550.0,6865.0,-2315.0,0
77124,1,6469.0,5252.0,1217.0,1
77129,0,5252.0,6469.0,-1217.0,0
77136,1,5025.0,5781.0,-756.0,0
77141,0,5781.0,5025.0,756.0,1
77148,1,4503.0,5557.0,-1054.0,0
77153,0,5557.0,4503.0,1054.0,1
77160,1,5611.0,4156.0,1455.0,1
77165,0,4156.0,5611.0,-1455.0,0
77172,1,6083.0,5500.0,583.0,1
77177,0,5500.0,6083.0,-583.0,0
77184,0,6291.0,4468.0,1823.0,1
77189,1,4468.0,6291.0,-1823.0,0
77196,0,4479.0,6610.0,-2131.0,0
77201,1,6610.0,4479.0,2131.0,1
77208,1,6066.0,4003.0,2063.0,1
77213,0,4003.0,6066.0,-2063.0,0
77220,1,7216.0,4237.0,2979.0,1
77225,0,4237.0,7216.0,-2979.0,0
77232,1,5149.0,5048.0,101.0,1
77237,0,5048.0,5149.0,-101.0,0
77244,0,4658.0,5504.0,-846.0,0
77249,1,5504.0,4658.0,846.0,1
77256,1,3970.0,5487.0,-1517.0,0
77261,0,5487.0,3970.0,1517.0,1
77268,0,5273.0,5215.0,58.0,1
77273,1,5215.0,5273.0,-58.0,0
77280,0,5172.0,4667.0,505.0,1
77285,1,4667.0,5172.0,-505.0,0
77292,0,5241.0,5087.0,154.0,1
77297,1,5087.0,5241.0,-154.0,0
77304,0,4410.0,7898.0,-3488.0,0
77309,1,7898.0,4410.0,3488.0,1
77316,1,4642.0,5649.0,-1007.0,0
77321,0,5649.0,4642.0,1007.0,1
77328,0,4858.0,4941.0,-83.0,0
77333,1,4941.0,4858.0,83.0,1
77340,0,5063.0,5227.0,-164.0,0
77345,1,5227.0,5063.0,164.0,1
77352,0,5198.0,4968.0,230.0,1
77357,1,4968.0,5198.0,-230.0,0
77364,1,5464.0,4252.0,1212.0,1
77369,0,4252.0,5464.0,-1212.0,0
77376,0,4450.0,5163.0,-713.0,0
77381,1,5163.0,4450.0,713.0,1
77388,0,4736.0,5415.0,-679.0,0
77393,1,5415.0,4736.0,679.0,1
77400,1,4927.0,4860.0,67.0,1
77405,0,4860.0,4927.0,-67.0,0
77412,1,5843.0,4852.0,991.0,1
77417,0,4852.0,5843.0,-991.0,0
77424,0,5418.0,4649.0,769.0,1
77429,1,4649.0,5418.0,-769.0,0
77448,1,5858.0,4541.0,1317.0,1
77453,0,4541.0,5858.0,-1317.0,0
77460,0,4976.0,5868.0,-892.0,0
77465,1,5868.0,4976.0,892.0,1
77484,1,6298.0,4795.0,1503.0,1
77489,0,4795.0,6298.0,-1503.0,0
77508,0,4685.0,5711.0,-1026.0,0
77513,1,5711.0,4685.0,1026.0,1
77532,1,5034.0,5297.0,-263.0,0
77537,0,5297.0,5034.0,263.0,1
77556,0,5332.0,6009.0,-677.0,0
77561,1,6009.0,5332.0,677.0,1
77568,0,4982.0,5366.0,-384.0,0
77573,1,5366.0,4982.0,384.0,1
77580,0,5277.0,4634.0,643.0,1
77585,1,4634.0,5277.0,-643.0,0
77592,0,4530.0,5822.0,-1292.0,0
77597,1,5822.0,4530.0,1292.0,1
77604,0,4729.0,6028.0,-1299.0,0
77609,1,6028.0,4729.0,1299.0,1
77616,1,5024.0,5866.0,-842.0,0
77621,0,5866.0,5024.0,842.0,1
77628,1,5399.0,4048.0,1351.0,1
77633,0,4048.0,5399.0,-1351.0,0
77640,1,6061.0,4996.0,1065.0,1
77645,0,4996.0,6061.0,-1065.0,0
77652,1,5281.0,4764.0,517.0,1
77657,0,4764.0,5281.0,-517.0,0
77664,1,5449.0,5056.0,393.0,1
77669,0,5056.0,5449.0,-393.0,0
77676,1,5838.0,4631.0,1207.0,1
77681,0,4631.0,5838.0,-1207.0,0
77688,1,5939.0,5928.0,11.0,1
77693,0,5928.0,5939.0,-11.0,0
77700,1,5562.0,4879.0,683.0,1
77705,0,4879.0,5562.0,-683.0,0
77712,1,4700.0,4391.0,309.0,1
77717,0,4391.0,4700.0,-309.0,0
77724,1,4279.0,6617.0,-2338.0,0
77729,0,6617.0,4279.0,2338.0,1
77736,1,5940.0,4588.0,1352.0,1
77741,0,4588.0,5940.0,-1352.0,0
77748,0,4768.0,7211.0,-2443.0,0
77753,1,7211.0,4768.0,2443.0,1
77760,0,4757.0,4517.0,240.0,1
77765,1,4517.0,4757.0,-240.0,0
77772,1,6688.0,4884.0,1804.0,1
77777,0,4884.0,6688.0,-1804.0,0
77784,0,5175.0,5282.0,-107.0,0
77789,1,5282.0,5175.0,107.0,1
77796,1,5020.0,5129.0,-109.0,0
77801,0,5129.0,5020.0,109.0,1
77808,0,4499.0,5214.0,-715.0,0
77813,1,5214.0,4499.0,715.0,1
77820,0,4980.0,4606.0,374.0,1
77825,1,4606.0,4980.0,-374.0,0
77832,1,5890.0,5037.0,853.0,1
77837,0,5037.0,5890.0,-853.0,0
77844,0,5391.0,4737.0,654.0,1
77849,1,4737.0,5391.0,-654.0,0
77856,0,4945.0,5761.0,-816.0,0
77861,1,5761.0,4945.0,816.0,1
77868,0,5869.0,4945.0,924.0,1
77873,1,4945.0,5869.0,-924.0,0
77880,0,4988.0,5029.0,-41.0,0
77885,1,5029.0,4988.0,41.0,1
77892,0,4577.0,6595.0,-2018.0,0
77897,1,6595.0,4577.0,2018.0,1
77904,0,5181.0,5991.0,-810.0,0
77909,1,5991.0,5181.0,810.0,1
77916,0,4519.0,5438.0,-919.0,0
77921,1,5438.0,4519.0,919.0,1
77928,1,5278.0,5279.0,-1.0,0
77933,0,5279.0,5278.0,1.0,1
77940,1,5123.0,5544.0,-421.0,0
77945,0,5544.0,5123.0,421.0,1
77952,1,4540.0,4535.0,5.0,1
77957,0,4535.0,4540.0,-5.0,0
77964,1,5483.0,4587.0,896.0,1
77969,0,4587.0,5483.0,-896.0,0
77976,0,4830.0,5399.0,-569.0,0
77981,1,5399.0,4830.0,569.0,1
77988,0,4507.0,5564.0,-1057.0,0
77993,1,5564.0,4507.0,1057.0,1
78000,1,5102.0,5340.0,-238.0,0
78005,0,5340.0,5102.0,238.0,1
78012,1,5059.0,5688.0,-629.0,0
78017,0,5688.0,5059.0,629.0,1
78024,0,4847.0,4989.0,-142.0,0
78029,1,4989.0,4847.0,142.0,1
78036,0,7082.0,4667.0,2415.0,1
78041,1,4667.0,7082.0,-2415.0,0
78048,1,5298.0,5605.0,-307.0,0
78053,0,5605.0,5298.0,307.0,1
78060,1,6395.0,4633.0,1762.0,1
78065,0,4633.0,6395.0,-1762.0,0
78072,0,6471.0,4639.0,1832.0,1
78077,1,4639.0,6471.0,-1832.0,0
78084,0,6471.0,4639.0,1832.0,1
78089,1,4639.0,6471.0,-1832.0,0
78096,0,4715.0,5005.0,-290.0,0
78101,1,5005.0,4715.0,290.0,1
78108,0,5551.0,4518.0,1033.0,1
78113,1,4518.0,5551.0,-1033.0,0
78120,0,5180.0,6013.0,-833.0,0
78125,1,6013.0,5180.0,833.0,1
78132,1,5219.0,6862.0,-1643.0,0
78137,0,6862.0,5219.0,1643.0,1
78144,0,5054.0,5214.0,-160.0,0
78149,1,5214.0,5054.0,160.0,1
78156,1,6256.0,5335.0,921.0,1
78161,0,5335.0,6256.0,-921.0,0
78168,1,6256.0,5335.0,921.0,1
78173,0,5335.0,6256.0,-921.0,0
78180,0,4832.0,4897.0,-65.0,0
78185,1,4897.0,4832.0,65.0,1
78192,1,5487.0,4930.0,557.0,1
78197,0,4930.0,5487.0,-557.0,0
78204,1,4234.0,6767.0,-2533.0,0
78209,0,6767.0,4234.0,2533.0,1
78216,0,5074.0,4970.0,104.0,1
78221,1,4970.0,5074.0,-104.0,0
78228,0,4315.0,4910.0,-595.0,0
78233,1,4910.0,4315.0,595.0,1
78240,1,5936.0,5019.0,917.0,1
78245,0,5019.0,5936.0,-917.0,0
78252,1,5643.0,4930.0,713.0,1
78257,0,4930.0,5643.0,-713.0,0
78264,1,4605.0,4984.0,-379.0,0
78269,0,4984.0,4605.0,379.0,1
78276,1,6625.0,5689.0,936.0,1
78281,0,5689.0,6625.0,-936.0,0
78300,1,5873.0,4947.0,926.0,1
78305,0,4947.0,5873.0,-926.0,0
78324,0,5664.0,6445.0,-781.0,0
78329,1,6445.0,5664.0,781.0,1
78360,0,5485.0,5078.0,407.0,1
78365,1,5078.0,5485.0,-407.0,0
78372,1,5588.0,4591.0,997.0,1
78377,0,4591.0,5588.0,-997.0,0
78384,1,4596.0,5249.0,-653.0,0
78389,0,5249.0,4596.0,653.0,1
78396,0,4076.0,6797.0,-2721.0,0
78401,1,6797.0,4076.0,2721.0,1
78408,0,5642.0,5137.0,505.0,1
78413,1,5137.0,5642.0,-505.0,0
78420,1,6421.0,4968.0,1453.0,1
78425,0,4968.0,6421.0,-1453.0,0
78432,1,5191.0,5500.0,-309.0,0
78437,0,5500.0,5191.0,309.0,1
78444,0,4800.0,4735.0,65.0,1
78449,1,4735.0,4800.0,-65.0,0
78456,1,4736.0,4507.0,229.0,1
78461,0,4507.0,4736.0,-229.0,0
78468,1,5396.0,5387.0,9.0,1
78473,0,5387.0,5396.0,-9.0,0
78480,0,5776.0,5425.0,351.0,1
78485,1,5425.0,5776.0,-351.0,0
78492,1,5554.0,5490.0,64.0,1
78497,0,5490.0,5554.0,-64.0,0
78504,0,5300.0,5177.0,123.0,1
78509,1,5177.0,5300.0,-123.0,0
78516,1,5287.0,4786.0,501.0,1
78521,0,4786.0,5287.0,-501.0,0
78528,1,5785.0,4821.0,964.0,1
78533,0,4821.0,5785.0,-964.0,0
78540,1,4472.0,7012.0,-2540.0,0
78545,0,7012.0,4472.0,2540.0,1
78552,1,6254.0,4745.0,1509.0,1
78557,0,4745.0,6254.0,-1509.0,0
78564,1,4984.0,4902.0,82.0,1
78569,0,4902.0,4984.0,-82.0,0
78576,0,6221.0,5077.0,1144.0,1
78581,1,5077.0,6221.0,-1144.0,0
78588,0,7813.0,5436.0,2377.0,1
78593,1,5436.0,7813.0,-2377.0,0
78600,1,3566.0,6173.0,-2607.0,0
78605,0,6173.0,3566.0,2607.0,1
78612,1,5443.0,5272.0,171.0,1
78617,0,5272.0,5443.0,-171.0,0
78624,1,5384.0,5773.0,-389.0,0
78629,0,5773.0,5384.0,389.0,1
78636,1,5348.0,5479.0,-131.0,0
78641,0,5479.0,5348.0,131.0,1
78648,1,6316.0,4347.0,1969.0,1
78653,0,4347.0,6316.0,-1969.0,0
78660,1,5198.0,5046.0,152.0,1
78665,0,5046.0,5198.0,-152.0,0
78672,0,3998.0,6649.0,-2651.0,0
78677,1,6649.0,3998.0,2651.0,1
78684,1,4471.0,5178.0,-707.0,0
78689,0,5178.0,4471.0,707.0,1
78696,1,6594.0,4082.0,2512.0,1
78701,0,4082.0,6594.0,-2512.0,0
78708,0,4932.0,4107.0,825.0,1
78713,1,4107.0,4932.0,-825.0,0
78720,1,5226.0,4153.0,1073.0,1
78725,0,4153.0,5226.0,-1073.0,0
78732,0,5264.0,4912.0,352.0,1
78737,1,4912.0,5264.0,-352.0,0
78744,1,5265.0,5095.0,170.0,1
78749,0,5095.0,5265.0,-170.0,0
78756,1,4651.0,4866.0,-215.0,0
78761,0,4866.0,4651.0,215.0,1
78768,1,6302.0,4059.0,2243.0,1
78773,0,4059.0,6302.0,-2243.0,0
78780,1,5923.0,4844.0,1079.0,1
78785,0,4844.0,5923.0,-1079.0,0
78792,0,4427.0,5685.0,-1258.0,0
78797,1,5685.0,4427.0,1258.0,1
78804,0,4794.0,6809.0,-2015.0,0
78809,1,6809.0,4794.0,2015.0,1
78816,1,6343.0,4451.0,1892.0,1
78821,0,4451.0,6343.0,-1892.0,0
78828,1,5501.0,6817.0,-1316.0,0
78833,0,6817.0,5501.0,1316.0,1
78840,0,4577.0,6490.0,-1913.0,0
78845,1,6490.0,4577.0,1913.0,1
78852,0,6978.0,4998.0,1980.0,1
78857,1,4998.0,6978.0,-1980.0,0
78864,1,4669.0,5051.0,-382.0,0
78869,0,5051.0,4669.0,382.0,1
78876,0,5089.0,6359.0,-1270.0,0
78881,1,6359.0,5089.0,1270.0,1
78888,0,5465.0,4729.0,736.0,1
78893,1,4729.0,5465.0,-736.0,0
78900,1,4815.0,5259.0,-444.0,0
78905,0,5259.0,4815.0,444.0,1
78912,0,5023.0,4889.0,134.0,1
78917,1,4889.0,5023.0,-134.0,0
78924,1,5270.0,5073.0,197.0,1
78929,0,5073.0,5270.0,-197.0,0
78936,1,5279.0,7203.0,-1924.0,0
78941,0,7203.0,5279.0,1924.0,1
78948,1,6179.0,4857.0,1322.0,1
78953,0,4857.0,6179.0,-1322.0,0
78960,1,6596.0,4378.0,2218.0,1
78965,0,4378.0,6596.0,-2218.0,0
78972,1,5130.0,5040.0,90.0,1
78977,0,5040.0,5130.0,-90.0,0
78984,1,5896.0,4948.0,948.0,1
78989,0,4948.0,5896.0,-948.0,0
78996,0,4774.0,6155.0,-1381.0,0
79001,1,6155.0,4774.0,1381.0,1
79008,1,5528.0,5516.0,12.0,1
79013,0,5516.0,5528.0,-12.0,0
79020,0,4946.0,5442.0,-496.0,0
79025,1,5442.0,4946.0,496.0,1
79032,0,5070.0,6313.0,-1243.0,0
79037,1,6313.0,5070.0,1243.0,1
79044,1,4509.0,4631.0,-122.0,0
79053,0,4631.0,4509.0,122.0,1
79056,1,6182.0,4959.0,1223.0,1
79061,0,4959.0,6182.0,-1223.0,0
79068,1,4860.0,5068.0,-208.0,0
79073,0,5068.0,4860.0,208.0,1
79080,0,4270.0,5812.0,-1542.0,0
79085,1,5812.0,4270.0,1542.0,1
79092,1,7929.0,3998.0,3931.0,1
79097,0,3998.0,7929.0,-3931.0,0
79104,0,5361.0,5811.0,-450.0,0
79109,1,5811.0,5361.0,450.0,1
79116,0,5038.0,5068.0,-30.0,0
79121,1,5068.0,5038.0,30.0,1
79128,0,5296.0,6030.0,-734.0,0
79133,1,6030.0,5296.0,734.0,1
79140,1,5914.0,4562.0,1352.0,1
79145,0,4562.0,5914.0,-1352.0,0
79152,0,4594.0,5941.0,-1347.0,0
79157,1,5941.0,4594.0,1347.0,1
79164,0,6000.0,4926.0,1074.0,1
79169,1,4926.0,6000.0,-1074.0,0
79176,0,5244.0,6243.0,-999.0,0
79181,1,6243.0,5244.0,999.0,1
79188,0,5402.0,5613.0,-211.0,0
79193,1,5613.0,5402.0,211.0,1
79224,0,5439.0,4963.0,476.0,1
79229,1,4963.0,5439.0,-476.0,0
79248,0,4578.0,6358.0,-1780.0,0
79253,1,6358.0,4578.0,1780.0,1
79296,1,4675.0,4855.0,-180.0,0
79301,0,4855.0,4675.0,180.0,1
79308,0,5608.0,5245.0,363.0,1
79313,1,5245.0,5608.0,-363.0,0
79320,1,5417.0,4519.0,898.0,1
79325,0,4519.0,5417.0,-898.0,0
79332,1,5448.0,4976.0,472.0,1
79337,0,4976.0,5448.0,-472.0,0
79344,0,5640.0,5482.0,158.0,1
79349,1,5482.0,5640.0,-158.0,0
79356,1,5085.0,5391.0,-306.0,0
79361,0,5391.0,5085.0,306.0,1
79368,1,5286.0,5931.0,-645.0,0
79373,0,5931.0,5286.0,645.0,1
79380,1,4626.0,6024.0,-1398.0,0
79385,0,6024.0,4626.0,1398.0,1
79392,0,4325.0,5182.0,-857.0,0
79397,1,5182.0,4325.0,857.0,1
79404,1,4804.0,5183.0,-379.0,0
79409,0,5183.0,4804.0,379.0,1
79416,0,4770.0,5461.0,-691.0,0
79421,1,5461.0,4770.0,691.0,1
79428,0,4602.0,7006.0,-2404.0,0
79433,1,7006.0,4602.0,2404.0,1
79440,1,4764.0,5445.0,-681.0,0
79445,0,5445.0,4764.0,681.0,1
79452,1,6953.0,4693.0,2260.0,1
79457,0,4693.0,6953.0,-2260.0,0
79464,1,4922.0,5294.0,-372.0,0
79469,0,5294.0,4922.0,372.0,1
79476,0,5201.0,5546.0,-345.0,0
79481,1,5546.0,5201.0,345.0,1
79488,0,4120.0,4985.0,-865.0,0
79493,1,4985.0,4120.0,865.0,1
79500,0,6854.0,5105.0,1749.0,1
79505,1,5105.0,6854.0,-1749.0,0
79512,0,4790.0,5666.0,-876.0,0
79517,1,5666.0,4790.0,876.0,1
79524,0,4729.0,5362.0,-633.0,0
79529,1,5362.0,4729.0,633.0,1
79536,0,4609.0,5851.0,-1242.0,0
79541,1,5851.0,4609.0,1242.0,1
79548,0,4628.0,4961.0,-333.0,0
79553,1,4961.0,4628.0,333.0,1
79560,0,5371.0,5266.0,105.0,1
79565,1,5266.0,5371.0,-105.0,0
79572,1,5524.0,5492.0,32.0,1
79577,0,5492.0,5524.0,-32.0,0
79584,0,3947.0,5989.0,-2042.0,0
79589,1,5989.0,3947.0,2042.0,1
79596,0,5182.0,4857.0,325.0,1
79601,1,4857.0,5182.0,-325.0,0
